,TradeDate,Currency,OptionType,Ticker,TradedStockPrice,NumOptions,Strike,ExpiryDate
1422,06/06/2014,USD,PUT,FB,62.5,300,63,04/09/2014
1423,06/06/2014,USD,CALL,XRX,33.860344,810,34,01/06/2015
1424,06/06/2014,USD,PUT,AAPL,92.224289,140,95,01/06/2015
1425,06/06/2014,USD,CALL,XRX,33.860344,690,32,01/06/2015
1426,06/06/2014,USD,PUT,CHK,28.117313,450,27,04/09/2014
1427,06/06/2014,USD,PUT,AMZN,329.670013,650,318,04/09/2014
1428,09/06/2014,USD,CALL,XRX,34.044796,720,35,04/06/2015
1429,09/06/2014,USD,CALL,AMZN,327.5,800,319,04/06/2015
1430,09/06/2014,USD,CALL,AAPL,93.699997,370,93,06/12/2014
1431,09/06/2014,USD,CALL,CHK,27.984863,980,28,04/06/2015
1432,09/06/2014,USD,CALL,AMZN,327.5,620,331,07/09/2014
1433,10/06/2014,USD,PUT,AAPL,94.25,690,96,05/06/2015
1434,10/06/2014,USD,CALL,XRX,33.833992,870,34,08/09/2014
1435,10/06/2014,USD,CALL,FB,65.769997,860,66,05/06/2015
1436,10/06/2014,USD,PUT,BA,137.25,260,134,05/06/2015
1437,10/06/2014,USD,PUT,FB,65.769997,440,66,05/06/2015
1438,10/06/2014,USD,CALL,MSFT,41.110001,340,42,05/06/2015
1439,10/06/2014,USD,PUT,BA,137.25,400,136,08/09/2014
1440,10/06/2014,USD,PUT,XRX,33.833992,70,33,08/09/2014
1441,11/06/2014,USD,CALL,BA,134.100006,70,127,06/06/2015
1442,11/06/2014,USD,PUT,BA,134.100006,850,133,09/09/2014
1443,11/06/2014,USD,CALL,FB,65.779999,510,67,09/09/2014
1444,12/06/2014,USD,CALL,CHK,28.845791,120,27,07/06/2015
1445,13/06/2014,USD,CALL,MSFT,41.23,540,41,10/12/2014
1446,16/06/2014,USD,PUT,XRX,33.09618,60,34,13/12/2014
1447,16/06/2014,USD,CALL,XRX,33.09618,240,33,14/09/2014
1448,16/06/2014,USD,CALL,MSFT,41.5,570,41,13/12/2014
1449,16/06/2014,USD,CALL,FB,64.190002,960,64,11/06/2015
1450,16/06/2014,USD,PUT,CHK,28.807947,630,28,14/09/2014
1451,17/06/2014,USD,CALL,CHK,28.902554,910,28,12/06/2015
1452,17/06/2014,USD,CALL,CHK,28.902554,800,28,15/09/2014
1453,17/06/2014,USD,PUT,AMZN,325.619995,0,338,14/12/2014
1454,17/06/2014,USD,PUT,XRX,33.623188,610,32,12/06/2015
1455,17/06/2014,USD,CALL,AAPL,92.080002,510,95,14/12/2014
1456,18/06/2014,USD,PUT,CHK,29.044466,970,27,16/09/2014
1457,18/06/2014,USD,CALL,XRX,33.517788,210,34,16/09/2014
1458,20/06/2014,USD,PUT,XRX,32.54282,700,31,15/06/2015
1459,20/06/2014,USD,PUT,XRX,32.54282,300,32,15/06/2015
1460,20/06/2014,USD,PUT,MSFT,41.68,380,42,15/06/2015
1461,20/06/2014,USD,CALL,FB,64.5,700,66,18/09/2014
1462,25/06/2014,USD,CALL,XRX,33.333332,740,33,20/06/2015
1463,25/06/2014,USD,PUT,BA,127.059998,950,123,23/09/2014
1464,25/06/2014,USD,PUT,MSFT,42.029999,470,43,22/12/2014
1465,25/06/2014,USD,PUT,AMZN,327.440002,730,317,22/12/2014
1466,25/06/2014,USD,CALL,AMZN,327.440002,380,340,20/06/2015
1467,26/06/2014,USD,CALL,AMZN,325.690002,330,341,24/09/2014
1468,26/06/2014,USD,PUT,MSFT,41.720001,940,41,21/06/2015
1469,26/06/2014,USD,CALL,AMZN,325.690002,790,314,21/06/2015
1470,26/06/2014,USD,PUT,XRX,32.516468,730,32,23/12/2014
1471,26/06/2014,USD,CALL,CHK,28.874172,350,27,23/12/2014
1472,26/06/2014,USD,CALL,MSFT,41.720001,640,43,21/06/2015
1473,26/06/2014,USD,PUT,AAPL,90.900002,550,87,21/06/2015
1474,26/06/2014,USD,CALL,XRX,32.516468,670,34,21/06/2015
1475,30/06/2014,USD,CALL,CHK,29.403973,130,28,27/12/2014
1476,30/06/2014,USD,PUT,XRX,32.779972,380,33,28/09/2014
1477,30/06/2014,USD,CALL,AAPL,92.93,570,91,28/09/2014
1478,30/06/2014,USD,PUT,AAPL,92.93,330,95,25/06/2015
1479,30/06/2014,USD,CALL,AMZN,324.779999,590,328,27/12/2014
1480,30/06/2014,USD,PUT,BA,127.230003,440,130,28/09/2014
1481,30/06/2014,USD,PUT,CHK,29.403973,450,29,27/12/2014
1482,30/06/2014,USD,CALL,MSFT,41.700001,700,40,25/06/2015
1483,01/07/2014,USD,PUT,FB,68.059998,20,71,26/06/2015
1484,01/07/2014,USD,CALL,FB,68.059998,910,69,29/09/2014
1485,01/07/2014,USD,PUT,CHK,29.24,310,27,26/06/2015
1486,01/07/2014,USD,CALL,BA,128.149994,130,134,29/09/2014
1487,02/07/2014,USD,CALL,AMZN,332.850006,50,336,27/06/2015
1488,03/07/2014,USD,PUT,XRX,32.806324,440,32,28/06/2015
1489,03/07/2014,USD,PUT,AAPL,94.029999,880,96,30/12/2014
1490,03/07/2014,USD,CALL,AAPL,94.029999,210,97,30/12/2014
1491,03/07/2014,USD,PUT,CHK,29.5,630,28,30/12/2014
1492,03/07/2014,USD,PUT,BA,128.509995,60,134,30/12/2014
1493,07/07/2014,USD,CALL,XRX,32.173912,770,32,02/07/2015
1494,07/07/2014,USD,CALL,XRX,32.173912,380,31,03/01/2015
1495,07/07/2014,USD,PUT,CHK,28.139999,700,27,05/10/2014
1496,07/07/2014,USD,PUT,XRX,32.173912,930,32,05/10/2014
1497,07/07/2014,USD,PUT,XRX,32.173912,180,31,05/10/2014
1498,07/07/2014,USD,PUT,AMZN,333.549988,510,342,05/10/2014
1499,09/07/2014,USD,CALL,XRX,32.859024,720,34,05/01/2015
1500,09/07/2014,USD,PUT,XRX,32.859024,0,32,05/01/2015
1501,09/07/2014,USD,CALL,FB,64.970001,310,62,04/07/2015
1502,09/07/2014,USD,PUT,AMZN,329.970001,890,329,07/10/2014
1503,09/07/2014,USD,PUT,FB,64.970001,90,62,05/01/2015
1504,09/07/2014,USD,PUT,XRX,32.859024,360,32,05/01/2015
1505,09/07/2014,USD,CALL,FB,64.970001,740,64,07/10/2014
1506,09/07/2014,USD,CALL,AAPL,95.389999,170,93,04/07/2015
1507,10/07/2014,USD,CALL,AAPL,95.040001,300,91,05/07/2015
1508,10/07/2014,USD,PUT,BA,126.790001,40,125,08/10/2014
1509,10/07/2014,USD,PUT,AAPL,95.040001,150,97,06/01/2015
1510,11/07/2014,USD,CALL,MSFT,42.09,0,43,07/01/2015
1511,11/07/2014,USD,CALL,MSFT,42.09,560,41,09/10/2014
1512,14/07/2014,USD,PUT,XRX,33.465084,550,32,12/10/2014
1513,14/07/2014,USD,PUT,AMZN,355.320007,160,351,12/10/2014
1514,14/07/2014,USD,CALL,FB,67.900002,400,69,09/07/2015
1515,15/07/2014,USD,CALL,FB,67.169998,780,69,13/10/2014
1516,16/07/2014,USD,CALL,FB,67.660004,310,70,14/10/2014
1517,16/07/2014,USD,PUT,XRX,33.860344,250,32,14/10/2014
1518,17/07/2014,USD,CALL,CHK,26.82,780,27,13/01/2015
1519,17/07/2014,USD,CALL,XRX,33.75494,830,32,15/10/2014
1520,17/07/2014,USD,CALL,CHK,26.82,620,26,15/10/2014
1521,17/07/2014,USD,PUT,XRX,33.75494,800,32,15/10/2014
1522,17/07/2014,USD,CALL,AAPL,93.089996,90,92,12/07/2015
1523,17/07/2014,USD,CALL,BA,125.879997,370,127,13/01/2015
1524,17/07/2014,USD,PUT,AAPL,93.089996,950,88,12/07/2015
1525,22/07/2014,USD,CALL,AMZN,360.839996,690,356,20/10/2014
1526,23/07/2014,USD,CALL,AAPL,97.190002,810,98,18/07/2015
1527,23/07/2014,USD,CALL,CHK,27.08,10,28,18/07/2015
1528,23/07/2014,USD,PUT,FB,71.290001,880,69,19/01/2015
1529,23/07/2014,USD,CALL,XRX,33.675888,350,34,18/07/2015
1530,23/07/2014,USD,CALL,FB,71.290001,190,71,21/10/2014
1531,24/07/2014,USD,PUT,CHK,27.299999,120,26,20/01/2015
1532,24/07/2014,USD,CALL,AMZN,358.609985,660,361,19/07/2015
1533,24/07/2014,USD,CALL,CHK,27.299999,360,26,20/01/2015
1534,24/07/2014,USD,CALL,FB,74.980003,70,76,19/07/2015
1535,24/07/2014,USD,CALL,CHK,27.299999,330,28,22/10/2014
1536,24/07/2014,USD,PUT,AAPL,97.029999,700,99,20/01/2015
1537,24/07/2014,USD,CALL,BA,124.400002,880,118,22/10/2014
1538,25/07/2014,USD,PUT,BA,123.199997,130,123,23/10/2014
1539,25/07/2014,USD,PUT,AMZN,324.01001,870,315,23/10/2014
1540,25/07/2014,USD,PUT,CHK,27.01,180,27,23/10/2014
1541,25/07/2014,USD,PUT,AAPL,97.669998,290,99,20/07/2015
1542,25/07/2014,USD,CALL,AAPL,97.669998,290,93,23/10/2014
1543,25/07/2014,USD,CALL,AMZN,324.01001,990,335,23/10/2014
1544,25/07/2014,USD,PUT,AMZN,324.01001,400,338,21/01/2015
1545,25/07/2014,USD,CALL,AMZN,324.01001,610,330,21/01/2015
1546,28/07/2014,USD,PUT,CHK,26.84,90,26,24/01/2015
1547,28/07/2014,USD,PUT,AAPL,99.019997,0,103,23/07/2015
1548,29/07/2014,USD,CALL,XRX,34.2029,220,32,25/01/2015
1549,29/07/2014,USD,CALL,AMZN,320.0,790,312,27/10/2014
1550,29/07/2014,USD,CALL,XRX,34.2029,850,34,24/07/2015
1551,29/07/2014,USD,CALL,FB,73.709999,370,70,25/01/2015
1552,30/07/2014,USD,CALL,AAPL,98.150002,410,93,26/01/2015
1553,30/07/2014,USD,CALL,CHK,27.01,600,26,28/10/2014
1554,30/07/2014,USD,PUT,BA,122.290001,510,117,26/01/2015
1555,31/07/2014,USD,CALL,BA,120.480003,140,117,26/07/2015
1556,31/07/2014,USD,CALL,MSFT,43.16,260,42,26/07/2015
1557,31/07/2014,USD,CALL,MSFT,43.16,20,44,26/07/2015
1558,31/07/2014,USD,PUT,XRX,34.940712,300,36,26/07/2015
1559,31/07/2014,USD,CALL,CHK,26.370001,50,26,26/07/2015
1560,31/07/2014,USD,CALL,MSFT,43.16,950,41,27/01/2015
1561,01/08/2014,USD,CALL,BA,120.379997,890,124,28/01/2015
1562,04/08/2014,USD,CALL,AAPL,95.589996,780,96,30/07/2015
1563,04/08/2014,USD,PUT,AAPL,95.589996,800,96,31/01/2015
1564,04/08/2014,USD,PUT,FB,73.510002,530,69,31/01/2015
1565,04/08/2014,USD,PUT,BA,119.93,180,117,02/11/2014
1566,04/08/2014,USD,PUT,AMZN,313.649994,640,324,02/11/2014
1567,06/08/2014,USD,CALL,MSFT,42.740002,80,41,01/08/2015
1568,06/08/2014,USD,CALL,BA,118.339996,270,116,01/08/2015
1569,06/08/2014,USD,PUT,XRX,34.229248,930,35,04/11/2014
1570,06/08/2014,USD,PUT,BA,118.339996,260,114,04/11/2014
1571,06/08/2014,USD,PUT,AMZN,313.890015,540,321,02/02/2015
1572,06/08/2014,USD,CALL,MSFT,42.740002,730,43,02/02/2015
1573,06/08/2014,USD,CALL,AAPL,94.959999,690,98,01/08/2015
1574,06/08/2014,USD,PUT,FB,72.470001,680,75,01/08/2015
1575,06/08/2014,USD,CALL,AMZN,313.890015,300,327,04/11/2014
1576,07/08/2014,USD,PUT,CHK,25.93,510,25,02/08/2015
1577,07/08/2014,USD,PUT,BA,119.839996,0,121,02/08/2015
1578,08/08/2014,USD,PUT,AMZN,316.799988,830,307,03/08/2015
1579,11/08/2014,USD,PUT,XRX,35.204216,730,35,06/08/2015
1580,11/08/2014,USD,CALL,CHK,26.41,30,25,09/11/2014
1581,11/08/2014,USD,PUT,AAPL,95.989998,550,100,09/11/2014
1582,11/08/2014,USD,PUT,BA,120.800003,410,120,07/02/2015
1583,12/08/2014,USD,CALL,BA,120.470001,80,114,07/08/2015
1584,12/08/2014,USD,PUT,AAPL,95.970001,250,91,07/08/2015
1585,12/08/2014,USD,CALL,MSFT,43.52,720,42,10/11/2014
1586,12/08/2014,USD,PUT,MSFT,43.52,530,42,08/02/2015
1587,12/08/2014,USD,CALL,BA,120.470001,740,119,08/02/2015
1588,13/08/2014,USD,CALL,FB,73.769997,90,74,11/11/2014
1589,13/08/2014,USD,PUT,XRX,35.783928,510,36,08/08/2015
1590,14/08/2014,USD,CALL,XRX,35.441372,520,35,12/11/2014
1591,14/08/2014,USD,CALL,AAPL,97.5,180,96,12/11/2014
1592,15/08/2014,USD,PUT,FB,73.629997,970,74,11/02/2015
1593,15/08/2014,USD,CALL,MSFT,44.790001,300,42,10/08/2015
1594,18/08/2014,USD,PUT,AAPL,99.160004,570,99,13/08/2015
1595,18/08/2014,USD,CALL,MSFT,45.110001,170,43,13/08/2015
1596,18/08/2014,USD,PUT,BA,124.980003,850,122,14/02/2015
1597,18/08/2014,USD,CALL,BA,124.980003,740,129,14/02/2015
1598,18/08/2014,USD,PUT,MSFT,45.110001,720,45,14/02/2015
1599,18/08/2014,USD,PUT,FB,74.589996,450,72,13/08/2015
1600,18/08/2014,USD,PUT,AAPL,99.160004,790,103,13/08/2015
1601,19/08/2014,USD,CALL,AAPL,100.529999,980,96,17/11/2014
1602,19/08/2014,USD,PUT,XRX,35.441372,520,35,17/11/2014
1603,19/08/2014,USD,PUT,MSFT,45.330002,630,46,14/08/2015
1604,21/08/2014,USD,PUT,CHK,26.459999,760,25,17/02/2015
1605,21/08/2014,USD,CALL,AMZN,332.910004,740,323,17/02/2015
1606,21/08/2014,USD,PUT,CHK,26.459999,360,26,16/08/2015
1607,21/08/2014,USD,PUT,MSFT,45.220001,0,44,17/02/2015
1608,21/08/2014,USD,PUT,MSFT,45.220001,760,43,16/08/2015
1609,21/08/2014,USD,CALL,XRX,35.836628,420,34,16/08/2015
1610,21/08/2014,USD,CALL,AMZN,332.910004,810,334,19/11/2014
1611,21/08/2014,USD,PUT,AAPL,100.580002,650,102,19/11/2014
1612,21/08/2014,USD,CALL,AAPL,100.580002,130,97,16/08/2015
1613,22/08/2014,USD,PUT,MSFT,45.150002,870,46,18/02/2015
1614,22/08/2014,USD,PUT,FB,74.57,560,77,18/02/2015
1615,22/08/2014,USD,PUT,FB,74.57,620,73,20/11/2014
1616,22/08/2014,USD,PUT,MSFT,45.150002,230,47,20/11/2014
1617,22/08/2014,USD,PUT,CHK,26.02,40,25,17/08/2015
1618,22/08/2014,USD,CALL,MSFT,45.150002,710,45,17/08/2015
1619,22/08/2014,USD,CALL,CHK,26.02,620,26,17/08/2015
1620,22/08/2014,USD,PUT,AAPL,101.32,260,99,17/08/2015
1621,25/08/2014,USD,PUT,MSFT,45.169998,180,46,21/02/2015
1622,26/08/2014,USD,PUT,CHK,26.459999,140,26,21/08/2015
1623,26/08/2014,USD,PUT,XRX,36.02108,110,35,22/02/2015
1624,26/08/2014,USD,PUT,BA,128.600006,210,127,21/08/2015
1625,26/08/2014,USD,PUT,AAPL,100.889999,530,96,22/02/2015
1626,26/08/2014,USD,CALL,XRX,36.02108,880,34,24/11/2014
1627,27/08/2014,USD,PUT,XRX,36.126484,960,36,23/02/2015
1628,27/08/2014,USD,CALL,XRX,36.126484,90,35,25/11/2014
1629,27/08/2014,USD,PUT,MSFT,44.869999,810,45,23/02/2015
1630,27/08/2014,USD,CALL,AMZN,343.179993,530,332,23/02/2015
1631,27/08/2014,USD,CALL,BA,128.199997,410,134,23/02/2015
1632,27/08/2014,USD,PUT,BA,128.199997,100,127,22/08/2015
1633,28/08/2014,USD,CALL,AAPL,102.25,380,103,23/08/2015
1634,28/08/2014,USD,PUT,FB,73.860001,450,76,26/11/2014
1635,28/08/2014,USD,CALL,BA,127.110001,830,124,23/08/2015
1636,29/08/2014,USD,PUT,CHK,27.200001,990,26,27/11/2014
1637,29/08/2014,USD,PUT,XRX,36.389988,240,35,25/02/2015
1638,29/08/2014,USD,CALL,CHK,27.200001,740,27,24/08/2015
1639,29/08/2014,USD,PUT,AMZN,339.040009,520,352,24/08/2015
1640,29/08/2014,USD,PUT,FB,74.82,790,73,24/08/2015
1641,29/08/2014,USD,CALL,AMZN,339.040009,800,345,27/11/2014
1642,29/08/2014,USD,CALL,FB,74.82,680,76,24/08/2015
1643,03/09/2014,USD,PUT,XRX,37.022396,130,36,29/08/2015
1644,03/09/2014,USD,CALL,CHK,26.49,310,26,02/12/2014
1645,04/09/2014,USD,PUT,CHK,26.030001,650,25,30/08/2015
1646,04/09/2014,USD,CALL,MSFT,45.259998,780,46,03/12/2014
1647,05/09/2014,USD,CALL,AAPL,98.970001,970,97,31/08/2015
1648,05/09/2014,USD,CALL,XRX,35.652172,900,36,04/03/2015
1649,05/09/2014,USD,CALL,XRX,35.652172,810,34,04/12/2014
1650,05/09/2014,USD,PUT,BA,124.690002,270,130,04/03/2015
1651,05/09/2014,USD,PUT,FB,77.260002,750,73,04/12/2014
1652,09/09/2014,USD,PUT,XRX,35.494072,950,34,04/09/2015
1653,09/09/2014,USD,CALL,FB,76.669998,490,79,04/09/2015
1654,09/09/2014,USD,CALL,CHK,25.59,680,25,04/09/2015
1655,09/09/2014,USD,PUT,AAPL,97.989998,400,101,08/03/2015
1656,09/09/2014,USD,CALL,AAPL,97.989998,300,96,04/09/2015
1657,09/09/2014,USD,CALL,AMZN,329.75,600,313,08/03/2015
1658,09/09/2014,USD,PUT,FB,76.669998,140,75,08/12/2014
1659,10/09/2014,USD,CALL,AMZN,331.329987,70,325,09/03/2015
1660,10/09/2014,USD,CALL,AMZN,331.329987,20,340,05/09/2015
1661,11/09/2014,USD,CALL,AAPL,101.43,780,100,10/03/2015
1662,11/09/2014,USD,CALL,AMZN,330.519989,960,319,10/03/2015
1663,11/09/2014,USD,PUT,MSFT,47.0,860,44,10/03/2015
1664,11/09/2014,USD,PUT,MSFT,47.0,770,45,06/09/2015
1665,11/09/2014,USD,CALL,CHK,25.35,0,26,10/03/2015
1666,12/09/2014,USD,CALL,AAPL,101.660004,100,102,11/12/2014
1667,12/09/2014,USD,PUT,AAPL,101.660004,850,102,11/12/2014
1668,12/09/2014,USD,PUT,BA,126.949997,840,125,07/09/2015
1669,12/09/2014,USD,PUT,BA,126.949997,360,120,11/03/2015
1670,12/09/2014,USD,PUT,FB,77.480003,50,76,07/09/2015
1671,12/09/2014,USD,PUT,BA,126.949997,330,125,07/09/2015
1672,12/09/2014,USD,CALL,FB,77.480003,60,73,11/03/2015
1673,15/09/2014,USD,CALL,BA,126.309998,620,129,10/09/2015
1674,15/09/2014,USD,PUT,AAPL,101.629997,730,103,10/09/2015
1675,15/09/2014,USD,CALL,AAPL,101.629997,790,100,14/12/2014
1676,15/09/2014,USD,CALL,BA,126.309998,680,123,10/09/2015
1677,15/09/2014,USD,CALL,MSFT,46.240002,350,45,14/12/2014
1678,15/09/2014,USD,CALL,AAPL,101.629997,690,97,14/03/2015
1679,16/09/2014,USD,PUT,AAPL,100.860001,510,101,15/03/2015
1680,16/09/2014,USD,PUT,XRX,36.100132,50,36,15/12/2014
1681,16/09/2014,USD,PUT,AAPL,100.860001,760,102,11/09/2015
1682,16/09/2014,USD,PUT,FB,76.080002,680,73,15/12/2014
1683,17/09/2014,USD,PUT,AMZN,324.0,30,321,16/03/2015
1684,17/09/2014,USD,PUT,CHK,25.35,930,26,12/09/2015
1685,18/09/2014,USD,PUT,AMZN,325.0,840,332,17/03/2015
1686,18/09/2014,USD,PUT,MSFT,46.68,550,44,17/12/2014
1687,19/09/2014,USD,CALL,XRX,36.837944,680,36,14/09/2015
1688,19/09/2014,USD,PUT,XRX,36.837944,60,38,18/03/2015
1689,19/09/2014,USD,CALL,MSFT,47.52,350,47,14/09/2015
1690,19/09/2014,USD,CALL,AAPL,100.959999,450,105,14/09/2015
1691,19/09/2014,USD,PUT,BA,129.350006,960,127,18/03/2015
1692,19/09/2014,USD,CALL,FB,77.910004,820,79,14/09/2015
1693,22/09/2014,USD,PUT,AMZN,324.5,590,316,17/09/2015
1694,22/09/2014,USD,CALL,AMZN,324.5,750,333,17/09/2015
1695,22/09/2014,USD,CALL,AAPL,101.059998,650,104,21/12/2014
1696,22/09/2014,USD,CALL,AMZN,324.5,500,333,21/12/2014
1697,22/09/2014,USD,PUT,AAPL,101.059998,860,105,17/09/2015
1698,22/09/2014,USD,CALL,BA,128.610001,230,122,21/12/2014
1699,22/09/2014,USD,PUT,BA,128.610001,340,132,21/12/2014
1700,22/09/2014,USD,PUT,AMZN,324.5,700,320,17/09/2015
1701,23/09/2014,USD,CALL,XRX,35.783928,380,35,22/03/2015
1702,23/09/2014,USD,PUT,MSFT,46.560001,890,45,22/03/2015
1703,23/09/2014,USD,PUT,AMZN,323.630005,830,324,22/12/2014
1704,23/09/2014,USD,PUT,XRX,35.783928,730,36,18/09/2015
1705,23/09/2014,USD,PUT,FB,78.290001,670,74,22/03/2015
1706,23/09/2014,USD,PUT,AMZN,323.630005,460,313,18/09/2015
1707,23/09/2014,USD,PUT,AMZN,323.630005,850,330,22/12/2014
1708,24/09/2014,USD,CALL,FB,78.540001,160,80,23/03/2015
1709,24/09/2014,USD,CALL,BA,128.580002,250,125,19/09/2015
1710,24/09/2014,USD,CALL,XRX,35.783928,390,36,23/03/2015
1711,25/09/2014,USD,CALL,CHK,23.34,520,22,24/03/2015
1712,25/09/2014,USD,PUT,AAPL,97.870003,650,94,20/09/2015
1713,26/09/2014,USD,CALL,MSFT,46.41,490,45,25/03/2015
1714,26/09/2014,USD,PUT,AAPL,100.75,460,101,25/12/2014
1715,26/09/2014,USD,PUT,FB,78.790001,230,77,21/09/2015
1716,26/09/2014,USD,PUT,MSFT,46.41,930,44,21/09/2015
1717,26/09/2014,USD,CALL,FB,78.790001,180,81,25/12/2014
1718,26/09/2014,USD,PUT,BA,128.690002,190,129,21/09/2015
1719,26/09/2014,USD,PUT,MSFT,46.41,390,46,21/09/2015
1720,26/09/2014,USD,CALL,MSFT,46.41,960,48,25/12/2014
1721,29/09/2014,USD,PUT,MSFT,46.439999,220,44,24/09/2015
1722,29/09/2014,USD,PUT,FB,79.0,790,77,28/03/2015
1723,29/09/2014,USD,PUT,FB,79.0,490,80,24/09/2015
1724,29/09/2014,USD,PUT,AMZN,321.820007,80,327,28/03/2015
1725,30/09/2014,USD,CALL,FB,79.040001,800,77,25/09/2015
1726,02/10/2014,USD,CALL,AAPL,99.900002,750,95,27/09/2015
1727,02/10/2014,USD,PUT,XRX,34.2029,270,35,27/09/2015
1728,03/10/2014,USD,CALL,XRX,34.387352,700,34,28/09/2015
1729,03/10/2014,USD,CALL,BA,126.360001,590,127,28/09/2015
1730,03/10/2014,USD,CALL,MSFT,46.09,910,44,28/09/2015
1731,03/10/2014,USD,PUT,XRX,34.387352,10,35,28/09/2015
1732,06/10/2014,USD,CALL,AMZN,322.200012,920,334,01/10/2015
1733,06/10/2014,USD,CALL,XRX,34.229248,780,34,04/01/2015
1734,06/10/2014,USD,PUT,CHK,21.33,40,21,04/01/2015
1735,06/10/2014,USD,PUT,BA,126.260002,970,127,04/04/2015
1736,06/10/2014,USD,PUT,CHK,21.33,640,21,01/10/2015
1737,06/10/2014,USD,PUT,AMZN,322.200012,950,314,04/01/2015
1738,06/10/2014,USD,CALL,MSFT,46.09,300,45,04/04/2015
1739,07/10/2014,USD,CALL,AAPL,98.75,910,100,05/01/2015
1740,07/10/2014,USD,CALL,XRX,33.623188,720,32,05/01/2015
1741,07/10/2014,USD,PUT,CHK,20.93,610,20,05/04/2015
1742,07/10/2014,USD,PUT,CHK,20.93,670,20,05/01/2015
1743,07/10/2014,USD,CALL,MSFT,45.529999,870,46,02/10/2015
1744,08/10/2014,USD,PUT,FB,77.519997,620,78,03/10/2015
1745,08/10/2014,USD,CALL,AMZN,322.700012,880,326,06/04/2015
1746,08/10/2014,USD,CALL,CHK,20.629999,130,20,06/04/2015
1747,08/10/2014,USD,PUT,CHK,20.629999,490,19,03/10/2015
1748,08/10/2014,USD,PUT,AMZN,322.700012,240,314,06/04/2015
1749,09/10/2014,USD,PUT,XRX,33.623188,330,34,07/01/2015
1750,09/10/2014,USD,PUT,XRX,33.623188,810,33,07/04/2015
1751,10/10/2014,USD,CALL,FB,72.910004,440,74,08/04/2015
1752,10/10/2014,USD,PUT,CHK,18.969999,290,18,08/04/2015
1753,10/10/2014,USD,CALL,BA,121.5,940,126,08/04/2015
1754,10/10/2014,USD,PUT,MSFT,44.029999,780,43,08/04/2015
1755,10/10/2014,USD,CALL,BA,121.5,520,120,05/10/2015
1756,10/10/2014,USD,CALL,AAPL,100.730003,750,96,08/04/2015
1757,10/10/2014,USD,PUT,FB,72.910004,820,74,08/01/2015
1758,13/10/2014,USD,CALL,AMZN,306.450012,910,320,08/10/2015
1759,13/10/2014,USD,CALL,AAPL,99.809998,830,99,11/04/2015
1760,13/10/2014,USD,PUT,AMZN,306.450012,30,308,08/10/2015
1761,13/10/2014,USD,CALL,CHK,17.83,550,17,11/04/2015
1762,13/10/2014,USD,PUT,XRX,32.64822,640,31,11/04/2015
1763,13/10/2014,USD,CALL,MSFT,43.650002,720,41,11/01/2015
1764,14/10/2014,USD,CALL,AMZN,308.309998,910,297,12/04/2015
1765,14/10/2014,USD,CALL,MSFT,43.73,680,45,12/01/2015
1766,14/10/2014,USD,CALL,XRX,33.675888,800,33,12/01/2015
1767,14/10/2014,USD,CALL,CHK,17.49,110,17,12/01/2015
1768,14/10/2014,USD,CALL,AAPL,98.75,280,100,12/01/2015
1769,15/10/2014,USD,PUT,AMZN,305.970001,140,295,13/04/2015
1770,15/10/2014,USD,CALL,CHK,17.77,70,18,10/10/2015
1771,15/10/2014,USD,PUT,AMZN,305.970001,430,292,13/04/2015
1772,15/10/2014,USD,PUT,FB,73.209999,20,72,13/01/2015
1773,15/10/2014,USD,PUT,AMZN,305.970001,240,299,13/04/2015
1774,15/10/2014,USD,CALL,FB,73.209999,720,74,10/10/2015
1775,15/10/2014,USD,CALL,FB,73.209999,150,74,13/01/2015
1776,16/10/2014,USD,CALL,XRX,32.753624,150,34,14/04/2015
1777,16/10/2014,USD,PUT,CHK,20.790001,430,21,14/01/2015
1778,16/10/2014,USD,CALL,XRX,32.753624,600,31,14/04/2015
1779,16/10/2014,USD,PUT,CHK,20.790001,160,20,14/01/2015
1780,16/10/2014,USD,CALL,XRX,32.753624,980,31,14/01/2015
1781,16/10/2014,USD,PUT,CHK,20.790001,430,20,11/10/2015
1782,16/10/2014,USD,CALL,AAPL,96.260002,870,93,14/01/2015
1783,16/10/2014,USD,PUT,AAPL,96.260002,980,96,14/04/2015
1784,16/10/2014,USD,CALL,CHK,20.790001,920,21,11/10/2015
1785,17/10/2014,USD,PUT,AAPL,97.669998,670,95,12/10/2015
1786,17/10/2014,USD,CALL,FB,75.949997,50,78,15/04/2015
1787,17/10/2014,USD,CALL,XRX,33.412384,90,34,12/10/2015
1788,17/10/2014,USD,PUT,FB,75.949997,50,72,12/10/2015
1789,17/10/2014,USD,CALL,BA,123.239998,450,127,12/10/2015
1790,17/10/2014,USD,PUT,AAPL,97.669998,280,95,15/01/2015
1791,20/10/2014,USD,PUT,AMZN,306.209991,790,305,15/10/2015
1792,20/10/2014,USD,CALL,BA,124.309998,30,123,15/10/2015
1793,20/10/2014,USD,PUT,CHK,20.639999,860,20,15/10/2015
1794,20/10/2014,USD,PUT,AMZN,306.209991,50,297,18/04/2015
1795,20/10/2014,USD,PUT,BA,124.309998,90,125,18/01/2015
1796,20/10/2014,USD,PUT,BA,124.309998,350,130,15/10/2015
1797,20/10/2014,USD,CALL,XRX,33.412384,420,32,15/10/2015
1798,21/10/2014,USD,PUT,AAPL,102.470001,830,101,19/04/2015
