TradeDate,Currency,OptionType,Ticker,TradedStockPrice,NumOptions,Strike,ExpiryDate
01/07/2014,USD,CALL,BA,128.149994,130,134,29/09/2014
02/07/2014,USD,CALL,AMZN,332.850006,50,336,27/06/2015
03/07/2014,USD,PUT,XRX,32.806324,440,32,28/06/2015
03/07/2014,USD,PUT,AAPL,94.029999,880,96,30/12/2014
03/07/2014,USD,CALL,AAPL,94.029999,210,97,30/12/2014
03/07/2014,USD,PUT,CHK,29.5,630,28,30/12/2014
03/07/2014,USD,PUT,BA,128.509995,60,134,30/12/2014
07/07/2014,USD,CALL,XRX,32.173912,770,32,02/07/2015
07/07/2014,USD,CALL,XRX,32.173912,380,31,03/01/2015
07/07/2014,USD,PUT,CHK,28.139999,700,27,05/10/2014
07/07/2014,USD,PUT,XRX,32.173912,930,32,05/10/2014
07/07/2014,USD,PUT,XRX,32.173912,180,31,05/10/2014
07/07/2014,USD,PUT,AMZN,333.549988,510,342,05/10/2014
09/07/2014,USD,CALL,XRX,32.859024,720,34,05/01/2015
09/07/2014,USD,PUT,XRX,32.859024,0,32,05/01/2015
09/07/2014,USD,CALL,FB,64.970001,310,62,04/07/2015
09/07/2014,USD,PUT,AMZN,329.970001,890,329,07/10/2014
09/07/2014,USD,PUT,FB,64.970001,90,62,05/01/2015
09/07/2014,USD,PUT,XRX,32.859024,360,32,05/01/2015
09/07/2014,USD,CALL,FB,64.970001,740,64,07/10/2014
09/07/2014,USD,CALL,AAPL,95.389999,170,93,04/07/2015
10/07/2014,USD,CALL,AAPL,95.040001,300,91,05/07/2015
10/07/2014,USD,PUT,BA,126.790001,40,125,08/10/2014
10/07/2014,USD,PUT,AAPL,95.040001,150,97,06/01/2015
11/07/2014,USD,CALL,MSFT,42.09,0,43,07/01/2015
11/07/2014,USD,CALL,MSFT,42.09,560,41,09/10/2014
14/07/2014,USD,PUT,XRX,33.465084,550,32,12/10/2014
14/07/2014,USD,PUT,AMZN,355.320007,160,351,12/10/2014
14/07/2014,USD,CALL,FB,67.900002,400,69,09/07/2015
15/07/2014,USD,CALL,FB,67.169998,780,69,13/10/2014
16/07/2014,USD,CALL,FB,67.660004,310,70,14/10/2014
16/07/2014,USD,PUT,XRX,33.860344,250,32,14/10/2014
17/07/2014,USD,CALL,CHK,26.82,780,27,13/01/2015
17/07/2014,USD,CALL,XRX,33.75494,830,32,15/10/2014
17/07/2014,USD,CALL,CHK,26.82,620,26,15/10/2014
17/07/2014,USD,PUT,XRX,33.75494,800,32,15/10/2014
17/07/2014,USD,CALL,AAPL,93.089996,90,92,12/07/2015
17/07/2014,USD,CALL,BA,125.879997,370,127,13/01/2015
17/07/2014,USD,PUT,AAPL,93.089996,950,88,12/07/2015
22/07/2014,USD,CALL,AMZN,360.839996,690,356,20/10/2014
23/07/2014,USD,CALL,AAPL,97.190002,810,98,18/07/2015
23/07/2014,USD,CALL,CHK,27.08,10,28,18/07/2015
23/07/2014,USD,PUT,FB,71.290001,880,69,19/01/2015
23/07/2014,USD,CALL,XRX,33.675888,350,34,18/07/2015
23/07/2014,USD,CALL,FB,71.290001,190,71,21/10/2014
24/07/2014,USD,PUT,CHK,27.299999,120,26,20/01/2015
24/07/2014,USD,CALL,AMZN,358.609985,660,361,19/07/2015
24/07/2014,USD,CALL,CHK,27.299999,360,26,20/01/2015
24/07/2014,USD,CALL,FB,74.980003,70,76,19/07/2015
24/07/2014,USD,CALL,CHK,27.299999,330,28,22/10/2014
24/07/2014,USD,PUT,AAPL,97.029999,700,99,20/01/2015
24/07/2014,USD,CALL,BA,124.400002,880,118,22/10/2014
25/07/2014,USD,PUT,BA,123.199997,130,123,23/10/2014
25/07/2014,USD,PUT,AMZN,324.01001,870,315,23/10/2014
25/07/2014,USD,PUT,CHK,27.01,180,27,23/10/2014
25/07/2014,USD,PUT,AAPL,97.669998,290,99,20/07/2015
25/07/2014,USD,CALL,AAPL,97.669998,290,93,23/10/2014
25/07/2014,USD,CALL,AMZN,324.01001,990,335,23/10/2014
25/07/2014,USD,PUT,AMZN,324.01001,400,338,21/01/2015
25/07/2014,USD,CALL,AMZN,324.01001,610,330,21/01/2015
28/07/2014,USD,PUT,CHK,26.84,90,26,24/01/2015
28/07/2014,USD,PUT,AAPL,99.019997,0,103,23/07/2015
29/07/2014,USD,CALL,XRX,34.2029,220,32,25/01/2015
29/07/2014,USD,CALL,AMZN,320,790,312,27/10/2014
29/07/2014,USD,CALL,XRX,34.2029,850,34,24/07/2015
29/07/2014,USD,CALL,FB,73.709999,370,70,25/01/2015
30/07/2014,USD,CALL,AAPL,98.150002,410,93,26/01/2015
30/07/2014,USD,CALL,CHK,27.01,600,26,28/10/2014
30/07/2014,USD,PUT,BA,122.290001,510,117,26/01/2015
31/07/2014,USD,CALL,BA,120.480003,140,117,26/07/2015
31/07/2014,USD,CALL,MSFT,43.16,260,42,26/07/2015
31/07/2014,USD,CALL,MSFT,43.16,20,44,26/07/2015
31/07/2014,USD,PUT,XRX,34.940712,300,36,26/07/2015
31/07/2014,USD,CALL,CHK,26.370001,50,26,26/07/2015
31/07/2014,USD,CALL,MSFT,43.16,950,41,27/01/2015
01/08/2014,USD,CALL,BA,120.379997,890,124,28/01/2015
04/08/2014,USD,CALL,AAPL,95.589996,780,96,30/07/2015
04/08/2014,USD,PUT,AAPL,95.589996,800,96,31/01/2015
04/08/2014,USD,PUT,FB,73.510002,530,69,31/01/2015
04/08/2014,USD,PUT,BA,119.93,180,117,02/11/2014
04/08/2014,USD,PUT,AMZN,313.649994,640,324,02/11/2014
06/08/2014,USD,CALL,MSFT,42.740002,80,41,01/08/2015
06/08/2014,USD,CALL,BA,118.339996,270,116,01/08/2015
06/08/2014,USD,PUT,XRX,34.229248,930,35,04/11/2014
06/08/2014,USD,PUT,BA,118.339996,260,114,04/11/2014
06/08/2014,USD,PUT,AMZN,313.890015,540,321,02/02/2015
06/08/2014,USD,CALL,MSFT,42.740002,730,43,02/02/2015
06/08/2014,USD,CALL,AAPL,94.959999,690,98,01/08/2015
06/08/2014,USD,PUT,FB,72.470001,680,75,01/08/2015
06/08/2014,USD,CALL,AMZN,313.890015,300,327,04/11/2014
07/08/2014,USD,PUT,CHK,25.93,510,25,02/08/2015
07/08/2014,USD,PUT,BA,119.839996,0,121,02/08/2015
08/08/2014,USD,PUT,AMZN,316.799988,830,307,03/08/2015
11/08/2014,USD,PUT,XRX,35.204216,730,35,06/08/2015
11/08/2014,USD,CALL,CHK,26.41,30,25,09/11/2014
11/08/2014,USD,PUT,AAPL,95.989998,550,100,09/11/2014
11/08/2014,USD,PUT,BA,120.800003,410,120,07/02/2015
12/08/2014,USD,CALL,BA,120.470001,80,114,07/08/2015
12/08/2014,USD,PUT,AAPL,95.970001,250,91,07/08/2015
12/08/2014,USD,CALL,MSFT,43.52,720,42,10/11/2014
12/08/2014,USD,PUT,MSFT,43.52,530,42,08/02/2015
12/08/2014,USD,CALL,BA,120.470001,740,119,08/02/2015
13/08/2014,USD,CALL,FB,73.769997,90,74,11/11/2014
13/08/2014,USD,PUT,XRX,35.783928,510,36,08/08/2015
14/08/2014,USD,CALL,XRX,35.441372,520,35,12/11/2014
14/08/2014,USD,CALL,AAPL,97.5,180,96,12/11/2014
15/08/2014,USD,PUT,FB,73.629997,970,74,11/02/2015
15/08/2014,USD,CALL,MSFT,44.790001,300,42,10/08/2015
18/08/2014,USD,PUT,AAPL,99.160004,570,99,13/08/2015
18/08/2014,USD,CALL,MSFT,45.110001,170,43,13/08/2015
18/08/2014,USD,PUT,BA,124.980003,850,122,14/02/2015
18/08/2014,USD,CALL,BA,124.980003,740,129,14/02/2015
18/08/2014,USD,PUT,MSFT,45.110001,720,45,14/02/2015
18/08/2014,USD,PUT,FB,74.589996,450,72,13/08/2015
18/08/2014,USD,PUT,AAPL,99.160004,790,103,13/08/2015
19/08/2014,USD,CALL,AAPL,100.529999,980,96,17/11/2014
19/08/2014,USD,PUT,XRX,35.441372,520,35,17/11/2014
19/08/2014,USD,PUT,MSFT,45.330002,630,46,14/08/2015
21/08/2014,USD,PUT,CHK,26.459999,760,25,17/02/2015
21/08/2014,USD,CALL,AMZN,332.910004,740,323,17/02/2015
21/08/2014,USD,PUT,CHK,26.459999,360,26,16/08/2015
21/08/2014,USD,PUT,MSFT,45.220001,0,44,17/02/2015
21/08/2014,USD,PUT,MSFT,45.220001,760,43,16/08/2015
21/08/2014,USD,CALL,XRX,35.836628,420,34,16/08/2015
21/08/2014,USD,CALL,AMZN,332.910004,810,334,19/11/2014
21/08/2014,USD,PUT,AAPL,100.580002,650,102,19/11/2014
21/08/2014,USD,CALL,AAPL,100.580002,130,97,16/08/2015
22/08/2014,USD,PUT,MSFT,45.150002,870,46,18/02/2015
22/08/2014,USD,PUT,FB,74.57,560,77,18/02/2015
22/08/2014,USD,PUT,FB,74.57,620,73,20/11/2014
22/08/2014,USD,PUT,MSFT,45.150002,230,47,20/11/2014
22/08/2014,USD,PUT,CHK,26.02,40,25,17/08/2015
22/08/2014,USD,CALL,MSFT,45.150002,710,45,17/08/2015
22/08/2014,USD,CALL,CHK,26.02,620,26,17/08/2015
22/08/2014,USD,PUT,AAPL,101.32,260,99,17/08/2015
25/08/2014,USD,PUT,MSFT,45.169998,180,46,21/02/2015
26/08/2014,USD,PUT,CHK,26.459999,140,26,21/08/2015
26/08/2014,USD,PUT,XRX,36.02108,110,35,22/02/2015
26/08/2014,USD,PUT,BA,128.600006,210,127,21/08/2015
26/08/2014,USD,PUT,AAPL,100.889999,530,96,22/02/2015
26/08/2014,USD,CALL,XRX,36.02108,880,34,24/11/2014
27/08/2014,USD,PUT,XRX,36.126484,960,36,23/02/2015
27/08/2014,USD,CALL,XRX,36.126484,90,35,25/11/2014
27/08/2014,USD,PUT,MSFT,44.869999,810,45,23/02/2015
27/08/2014,USD,CALL,AMZN,343.179993,530,332,23/02/2015
27/08/2014,USD,CALL,BA,128.199997,410,134,23/02/2015
27/08/2014,USD,PUT,BA,128.199997,100,127,22/08/2015
28/08/2014,USD,CALL,AAPL,102.25,380,103,23/08/2015
28/08/2014,USD,PUT,FB,73.860001,450,76,26/11/2014
28/08/2014,USD,CALL,BA,127.110001,830,124,23/08/2015
29/08/2014,USD,PUT,CHK,27.200001,990,26,27/11/2014
29/08/2014,USD,PUT,XRX,36.389988,240,35,25/02/2015
29/08/2014,USD,CALL,CHK,27.200001,740,27,24/08/2015
29/08/2014,USD,PUT,AMZN,339.040009,520,352,24/08/2015
29/08/2014,USD,PUT,FB,74.82,790,73,24/08/2015
29/08/2014,USD,CALL,AMZN,339.040009,800,345,27/11/2014
29/08/2014,USD,CALL,FB,74.82,680,76,24/08/2015
03/09/2014,USD,PUT,XRX,37.022396,130,36,29/08/2015
03/09/2014,USD,CALL,CHK,26.49,310,26,02/12/2014
04/09/2014,USD,PUT,CHK,26.030001,650,25,30/08/2015
04/09/2014,USD,CALL,MSFT,45.259998,780,46,03/12/2014
05/09/2014,USD,CALL,AAPL,98.970001,970,97,31/08/2015
05/09/2014,USD,CALL,XRX,35.652172,900,36,04/03/2015
05/09/2014,USD,CALL,XRX,35.652172,810,34,04/12/2014
05/09/2014,USD,PUT,BA,124.690002,270,130,04/03/2015
05/09/2014,USD,PUT,FB,77.260002,750,73,04/12/2014
09/09/2014,USD,PUT,XRX,35.494072,950,34,04/09/2015
09/09/2014,USD,CALL,FB,76.669998,490,79,04/09/2015
09/09/2014,USD,CALL,CHK,25.59,680,25,04/09/2015
09/09/2014,USD,PUT,AAPL,97.989998,400,101,08/03/2015
09/09/2014,USD,CALL,AAPL,97.989998,300,96,04/09/2015
09/09/2014,USD,CALL,AMZN,329.75,600,313,08/03/2015
09/09/2014,USD,PUT,FB,76.669998,140,75,08/12/2014
10/09/2014,USD,CALL,AMZN,331.329987,70,325,09/03/2015
10/09/2014,USD,CALL,AMZN,331.329987,20,340,05/09/2015
11/09/2014,USD,CALL,AAPL,101.43,780,100,10/03/2015
11/09/2014,USD,CALL,AMZN,330.519989,960,319,10/03/2015
11/09/2014,USD,PUT,MSFT,47,860,44,10/03/2015
11/09/2014,USD,PUT,MSFT,47,770,45,06/09/2015
11/09/2014,USD,CALL,CHK,25.35,0,26,10/03/2015
12/09/2014,USD,CALL,AAPL,101.660004,100,102,11/12/2014
12/09/2014,USD,PUT,AAPL,101.660004,850,102,11/12/2014
12/09/2014,USD,PUT,BA,126.949997,840,125,07/09/2015
12/09/2014,USD,PUT,BA,126.949997,360,120,11/03/2015
12/09/2014,USD,PUT,FB,77.480003,50,76,07/09/2015
12/09/2014,USD,PUT,BA,126.949997,330,125,07/09/2015
12/09/2014,USD,CALL,FB,77.480003,60,73,11/03/2015
15/09/2014,USD,CALL,BA,126.309998,620,129,10/09/2015
15/09/2014,USD,PUT,AAPL,101.629997,730,103,10/09/2015
15/09/2014,USD,CALL,AAPL,101.629997,790,100,14/12/2014
15/09/2014,USD,CALL,BA,126.309998,680,123,10/09/2015
15/09/2014,USD,CALL,MSFT,46.240002,350,45,14/12/2014
15/09/2014,USD,CALL,AAPL,101.629997,690,97,14/03/2015
16/09/2014,USD,PUT,AAPL,100.860001,510,101,15/03/2015
16/09/2014,USD,PUT,XRX,36.100132,50,36,15/12/2014
16/09/2014,USD,PUT,AAPL,100.860001,760,102,11/09/2015
16/09/2014,USD,PUT,FB,76.080002,680,73,15/12/2014
17/09/2014,USD,PUT,AMZN,324,30,321,16/03/2015
17/09/2014,USD,PUT,CHK,25.35,930,26,12/09/2015
18/09/2014,USD,PUT,AMZN,325,840,332,17/03/2015
18/09/2014,USD,PUT,MSFT,46.68,550,44,17/12/2014
19/09/2014,USD,CALL,XRX,36.837944,680,36,14/09/2015
19/09/2014,USD,PUT,XRX,36.837944,60,38,18/03/2015
19/09/2014,USD,CALL,MSFT,47.52,350,47,14/09/2015
19/09/2014,USD,CALL,AAPL,100.959999,450,105,14/09/2015
19/09/2014,USD,PUT,BA,129.350006,960,127,18/03/2015
19/09/2014,USD,CALL,FB,77.910004,820,79,14/09/2015
22/09/2014,USD,PUT,AMZN,324.5,590,316,17/09/2015
22/09/2014,USD,CALL,AMZN,324.5,750,333,17/09/2015
22/09/2014,USD,CALL,AAPL,101.059998,650,104,21/12/2014
22/09/2014,USD,CALL,AMZN,324.5,500,333,21/12/2014
22/09/2014,USD,PUT,AAPL,101.059998,860,105,17/09/2015
22/09/2014,USD,CALL,BA,128.610001,230,122,21/12/2014
22/09/2014,USD,PUT,BA,128.610001,340,132,21/12/2014
22/09/2014,USD,PUT,AMZN,324.5,700,320,17/09/2015
23/09/2014,USD,CALL,XRX,35.783928,380,35,22/03/2015
23/09/2014,USD,PUT,MSFT,46.560001,890,45,22/03/2015
23/09/2014,USD,PUT,AMZN,323.630005,830,324,22/12/2014
23/09/2014,USD,PUT,XRX,35.783928,730,36,18/09/2015
23/09/2014,USD,PUT,FB,78.290001,670,74,22/03/2015
23/09/2014,USD,PUT,AMZN,323.630005,460,313,18/09/2015
23/09/2014,USD,PUT,AMZN,323.630005,850,330,22/12/2014
24/09/2014,USD,CALL,FB,78.540001,160,80,23/03/2015
24/09/2014,USD,CALL,BA,128.580002,250,125,19/09/2015
24/09/2014,USD,CALL,XRX,35.783928,390,36,23/03/2015
25/09/2014,USD,CALL,CHK,23.34,520,22,24/03/2015
25/09/2014,USD,PUT,AAPL,97.870003,650,94,20/09/2015
26/09/2014,USD,CALL,MSFT,46.41,490,45,25/03/2015
26/09/2014,USD,PUT,AAPL,100.75,460,101,25/12/2014
26/09/2014,USD,PUT,FB,78.790001,230,77,21/09/2015
26/09/2014,USD,PUT,MSFT,46.41,930,44,21/09/2015
26/09/2014,USD,CALL,FB,78.790001,180,81,25/12/2014
26/09/2014,USD,PUT,BA,128.690002,190,129,21/09/2015
26/09/2014,USD,PUT,MSFT,46.41,390,46,21/09/2015
26/09/2014,USD,CALL,MSFT,46.41,960,48,25/12/2014
29/09/2014,USD,PUT,MSFT,46.439999,220,44,24/09/2015
29/09/2014,USD,PUT,FB,79,790,77,28/03/2015
29/09/2014,USD,PUT,FB,79,490,80,24/09/2015
29/09/2014,USD,PUT,AMZN,321.820007,80,327,28/03/2015
30/09/2014,USD,CALL,FB,79.040001,800,77,25/09/2015
02/10/2014,USD,CALL,AAPL,99.900002,750,95,27/09/2015
02/10/2014,USD,PUT,XRX,34.2029,270,35,27/09/2015
03/10/2014,USD,CALL,XRX,34.387352,700,34,28/09/2015
03/10/2014,USD,CALL,BA,126.360001,590,127,28/09/2015
03/10/2014,USD,CALL,MSFT,46.09,910,44,28/09/2015
03/10/2014,USD,PUT,XRX,34.387352,10,35,28/09/2015
06/10/2014,USD,CALL,AMZN,322.200012,920,334,01/10/2015
06/10/2014,USD,CALL,XRX,34.229248,780,34,04/01/2015
06/10/2014,USD,PUT,CHK,21.33,40,21,04/01/2015
06/10/2014,USD,PUT,BA,126.260002,970,127,04/04/2015
06/10/2014,USD,PUT,CHK,21.33,640,21,01/10/2015
06/10/2014,USD,PUT,AMZN,322.200012,950,314,04/01/2015
06/10/2014,USD,CALL,MSFT,46.09,300,45,04/04/2015
07/10/2014,USD,CALL,AAPL,98.75,910,100,05/01/2015
07/10/2014,USD,CALL,XRX,33.623188,720,32,05/01/2015
07/10/2014,USD,PUT,CHK,20.93,610,20,05/04/2015
07/10/2014,USD,PUT,CHK,20.93,670,20,05/01/2015
07/10/2014,USD,CALL,MSFT,45.529999,870,46,02/10/2015
08/10/2014,USD,PUT,FB,77.519997,620,78,03/10/2015
08/10/2014,USD,CALL,AMZN,322.700012,880,326,06/04/2015
08/10/2014,USD,CALL,CHK,20.629999,130,20,06/04/2015
08/10/2014,USD,PUT,CHK,20.629999,490,19,03/10/2015
08/10/2014,USD,PUT,AMZN,322.700012,240,314,06/04/2015
09/10/2014,USD,PUT,XRX,33.623188,330,34,07/01/2015
09/10/2014,USD,PUT,XRX,33.623188,810,33,07/04/2015
10/10/2014,USD,CALL,FB,72.910004,440,74,08/04/2015
10/10/2014,USD,PUT,CHK,18.969999,290,18,08/04/2015
10/10/2014,USD,CALL,BA,121.5,940,126,08/04/2015
10/10/2014,USD,PUT,MSFT,44.029999,780,43,08/04/2015
10/10/2014,USD,CALL,BA,121.5,520,120,05/10/2015
10/10/2014,USD,CALL,AAPL,100.730003,750,96,08/04/2015
10/10/2014,USD,PUT,FB,72.910004,820,74,08/01/2015
13/10/2014,USD,CALL,AMZN,306.450012,910,320,08/10/2015
13/10/2014,USD,CALL,AAPL,99.809998,830,99,11/04/2015
13/10/2014,USD,PUT,AMZN,306.450012,30,308,08/10/2015
13/10/2014,USD,CALL,CHK,17.83,550,17,11/04/2015
13/10/2014,USD,PUT,XRX,32.64822,640,31,11/04/2015
13/10/2014,USD,CALL,MSFT,43.650002,720,41,11/01/2015
14/10/2014,USD,CALL,AMZN,308.309998,910,297,12/04/2015
14/10/2014,USD,CALL,MSFT,43.73,680,45,12/01/2015
14/10/2014,USD,CALL,XRX,33.675888,800,33,12/01/2015
14/10/2014,USD,CALL,CHK,17.49,110,17,12/01/2015
14/10/2014,USD,CALL,AAPL,98.75,280,100,12/01/2015
15/10/2014,USD,PUT,AMZN,305.970001,140,295,13/04/2015
15/10/2014,USD,CALL,CHK,17.77,70,18,10/10/2015
15/10/2014,USD,PUT,AMZN,305.970001,430,292,13/04/2015
15/10/2014,USD,PUT,FB,73.209999,20,72,13/01/2015
15/10/2014,USD,PUT,AMZN,305.970001,240,299,13/04/2015
15/10/2014,USD,CALL,FB,73.209999,720,74,10/10/2015
15/10/2014,USD,CALL,FB,73.209999,150,74,13/01/2015
16/10/2014,USD,CALL,XRX,32.753624,150,34,14/04/2015
16/10/2014,USD,PUT,CHK,20.790001,430,21,14/01/2015
16/10/2014,USD,CALL,XRX,32.753624,600,31,14/04/2015
16/10/2014,USD,PUT,CHK,20.790001,160,20,14/01/2015
16/10/2014,USD,CALL,XRX,32.753624,980,31,14/01/2015
16/10/2014,USD,PUT,CHK,20.790001,430,20,11/10/2015
16/10/2014,USD,CALL,AAPL,96.260002,870,93,14/01/2015
16/10/2014,USD,PUT,AAPL,96.260002,980,96,14/04/2015
16/10/2014,USD,CALL,CHK,20.790001,920,21,11/10/2015
17/10/2014,USD,PUT,AAPL,97.669998,670,95,12/10/2015
17/10/2014,USD,CALL,FB,75.949997,50,78,15/04/2015
17/10/2014,USD,CALL,XRX,33.412384,90,34,12/10/2015
17/10/2014,USD,PUT,FB,75.949997,50,72,12/10/2015
17/10/2014,USD,CALL,BA,123.239998,450,127,12/10/2015
17/10/2014,USD,PUT,AAPL,97.669998,280,95,15/01/2015
20/10/2014,USD,PUT,AMZN,306.209991,790,305,15/10/2015
20/10/2014,USD,CALL,BA,124.309998,30,123,15/10/2015
20/10/2014,USD,PUT,CHK,20.639999,860,20,15/10/2015
20/10/2014,USD,PUT,AMZN,306.209991,50,297,18/04/2015
20/10/2014,USD,PUT,BA,124.309998,90,125,18/01/2015
20/10/2014,USD,PUT,BA,124.309998,350,130,15/10/2015
20/10/2014,USD,CALL,XRX,33.412384,420,32,15/10/2015
21/10/2014,USD,PUT,AAPL,102.470001,830,101,19/04/2015
21/10/2014,USD,CALL,BA,127.120003,240,127,16/10/2015
22/10/2014,USD,PUT,FB,78.370003,600,80,20/01/2015
23/10/2014,USD,PUT,MSFT,45.02,580,45,18/10/2015
23/10/2014,USD,CALL,XRX,33.675888,500,34,21/04/2015
23/10/2014,USD,PUT,BA,122.029999,340,117,21/01/2015
23/10/2014,USD,CALL,BA,122.029999,440,117,21/04/2015
24/10/2014,USD,PUT,MSFT,46.130001,620,45,19/10/2015
27/10/2014,USD,PUT,XRX,33.781292,710,32,22/10/2015
27/10/2014,USD,PUT,XRX,33.781292,240,35,22/10/2015
27/10/2014,USD,CALL,MSFT,45.91,470,43,25/01/2015
27/10/2014,USD,CALL,MSFT,45.91,280,45,25/01/2015
27/10/2014,USD,PUT,AAPL,105.110001,850,109,25/04/2015
27/10/2014,USD,CALL,FB,80.279999,280,76,25/04/2015
28/10/2014,USD,CALL,FB,80.769997,260,83,26/01/2015
28/10/2014,USD,CALL,XRX,34.3083,870,34,23/10/2015
29/10/2014,USD,PUT,FB,75.860001,300,78,27/01/2015
29/10/2014,USD,CALL,XRX,34.097496,390,33,24/10/2015
29/10/2014,USD,PUT,XRX,34.097496,920,33,24/10/2015
30/10/2014,USD,PUT,FB,74.110001,210,76,28/01/2015
30/10/2014,USD,CALL,BA,123.82,980,122,28/01/2015
30/10/2014,USD,CALL,MSFT,46.049999,490,44,28/01/2015
30/10/2014,USD,CALL,XRX,33.75494,190,32,25/10/2015
30/10/2014,USD,CALL,AAPL,106.980003,540,107,25/10/2015
31/10/2014,USD,CALL,FB,74.989998,410,78,26/10/2015
31/10/2014,USD,CALL,XRX,34.993412,130,36,26/10/2015
31/10/2014,USD,CALL,FB,74.989998,130,74,29/04/2015
31/10/2014,USD,PUT,FB,74.989998,550,76,26/10/2015
03/11/2014,USD,PUT,CHK,21.790001,640,22,29/10/2015
03/11/2014,USD,PUT,XRX,35.019764,930,33,29/10/2015
03/11/2014,USD,CALL,XRX,35.019764,800,35,01/02/2015
03/11/2014,USD,PUT,MSFT,47.439999,390,49,02/05/2015
03/11/2014,USD,PUT,CHK,21.790001,530,20,01/02/2015
03/11/2014,USD,PUT,XRX,35.019764,250,34,29/10/2015
03/11/2014,USD,CALL,AAPL,109.400002,70,111,02/05/2015
03/11/2014,USD,PUT,BA,126.029999,350,132,02/05/2015
04/11/2014,USD,CALL,AAPL,108.599998,170,112,30/10/2015
04/11/2014,USD,CALL,XRX,34.677208,470,34,03/05/2015
04/11/2014,USD,CALL,MSFT,47.57,350,48,02/02/2015
04/11/2014,USD,PUT,FB,75.760002,240,76,02/02/2015
05/11/2014,USD,PUT,FB,74.830002,730,74,31/10/2015
05/11/2014,USD,PUT,BA,124.220001,140,125,03/02/2015
05/11/2014,USD,PUT,AAPL,108.860001,750,111,03/02/2015
05/11/2014,USD,CALL,XRX,34.677208,100,34,04/05/2015
05/11/2014,USD,CALL,MSFT,47.860001,0,48,04/05/2015
05/11/2014,USD,CALL,AMZN,296.519989,610,310,04/05/2015
05/11/2014,USD,CALL,BA,124.220001,970,128,03/02/2015
05/11/2014,USD,PUT,MSFT,47.860001,550,47,03/02/2015
06/11/2014,USD,CALL,MSFT,48.700001,10,47,05/05/2015
06/11/2014,USD,CALL,AMZN,296.640015,130,294,05/05/2015
06/11/2014,USD,CALL,BA,124.580002,170,122,05/05/2015
06/11/2014,USD,PUT,FB,75.260002,770,78,05/05/2015
07/11/2014,USD,PUT,AMZN,299.859985,350,314,05/02/2015
07/11/2014,USD,PUT,MSFT,48.68,440,48,02/11/2015
07/11/2014,USD,PUT,BA,124.449997,620,127,05/02/2015
07/11/2014,USD,PUT,XRX,35.441372,850,34,06/05/2015
07/11/2014,USD,PUT,BA,124.449997,960,130,06/05/2015
07/11/2014,USD,PUT,AMZN,299.859985,160,305,06/05/2015
11/11/2014,USD,PUT,MSFT,48.869999,950,49,06/11/2015
12/11/2014,USD,CALL,XRX,35.652172,430,35,11/05/2015
12/11/2014,USD,CALL,AAPL,111.25,570,112,07/11/2015
13/11/2014,USD,PUT,XRX,35.441372,490,34,12/05/2015
13/11/2014,USD,CALL,BA,128.529999,200,130,12/05/2015
14/11/2014,USD,PUT,AMZN,327.820007,890,319,13/05/2015
14/11/2014,USD,CALL,XRX,35.388668,950,36,13/05/2015
14/11/2014,USD,PUT,XRX,35.388668,800,35,09/11/2015
14/11/2014,USD,PUT,AAPL,114.18,170,110,09/11/2015
14/11/2014,USD,PUT,AAPL,114.18,30,115,13/05/2015
14/11/2014,USD,CALL,XRX,35.388668,850,35,09/11/2015
14/11/2014,USD,PUT,AAPL,114.18,420,114,13/05/2015
14/11/2014,USD,PUT,AAPL,114.18,500,111,09/11/2015
17/11/2014,USD,PUT,BA,128.419998,750,127,16/05/2015
17/11/2014,USD,CALL,AMZN,323.049988,730,329,12/11/2015
17/11/2014,USD,PUT,XRX,35.546772,680,35,15/02/2015
18/11/2014,USD,PUT,CHK,23.059999,110,22,17/05/2015
18/11/2014,USD,PUT,XRX,35.91568,30,34,17/05/2015
18/11/2014,USD,PUT,AAPL,115.470001,670,113,13/11/2015
19/11/2014,USD,CALL,BA,131.610001,490,135,17/02/2015
19/11/2014,USD,CALL,MSFT,48.220001,340,48,17/02/2015
20/11/2014,USD,PUT,FB,73.599998,480,71,15/11/2015
24/11/2014,USD,PUT,CHK,24.059999,710,24,22/02/2015
24/11/2014,USD,CALL,FB,74.010002,180,73,22/02/2015
24/11/2014,USD,PUT,BA,134.610001,810,138,22/02/2015
25/11/2014,USD,CALL,FB,75.629997,740,76,20/11/2015
25/11/2014,USD,CALL,XRX,36.258236,850,37,24/05/2015
25/11/2014,USD,PUT,MSFT,47.470001,840,45,20/11/2015
26/11/2014,USD,CALL,AAPL,119,600,124,21/11/2015
26/11/2014,USD,PUT,XRX,36.600792,40,36,25/05/2015
26/11/2014,USD,PUT,XRX,36.600792,530,38,25/05/2015
26/11/2014,USD,CALL,FB,77.620003,70,74,21/11/2015
26/11/2014,USD,CALL,CHK,23.040001,950,23,21/11/2015
26/11/2014,USD,PUT,XRX,36.600792,440,34,24/02/2015
26/11/2014,USD,PUT,XRX,36.600792,560,36,21/11/2015
02/12/2014,USD,PUT,MSFT,48.459999,510,47,02/03/2015
02/12/2014,USD,CALL,AAPL,114.629997,870,117,27/11/2015
02/12/2014,USD,PUT,FB,75.459999,100,73,31/05/2015
02/12/2014,USD,PUT,AMZN,326.309998,330,312,02/03/2015
03/12/2014,USD,PUT,BA,131.970001,960,127,03/03/2015
03/12/2014,USD,PUT,BA,131.970001,630,132,03/03/2015
